Booked Time, Actual Time, Headcode,Service Info, Location,Call Order, Train Order,Date
17:01:00,17:06:15,'2F03',1615 Motherwell to Dalmuir,Hyndland [HYN] Dep,34,42,10/12/2018
17:02:00,17:07:00,'2F03',1615 Motherwell to Dalmuir,Hyndland East Jn,35,42,10/12/2018
17:02:30,17:07:30,'2F03',1615 Motherwell to Dalmuir,Jordanhill [JOR] Arr,36,42,10/12/2018
17:03:00,17:08:15,'2F03',1615 Motherwell to Dalmuir,Jordanhill [JOR] Dep,37,42,10/12/2018
17:04:00,17:08:45,'2F03',1615 Motherwell to Dalmuir,Hyndland West Jn,38,42,10/12/2018
17:05:00,17:10:15,'2F03',1615 Motherwell to Dalmuir,Scotstounhill [SCH] Arr,39,42,10/12/2018
17:05:30,17:11:00,'2F03',1615 Motherwell to Dalmuir,Scotstounhill [SCH] Dep,40,42,10/12/2018
17:07:00,17:12:15,'2F03',1615 Motherwell to Dalmuir,Garscadden [GRS] Arr,41,42,10/12/2018
17:08:00,17:13:00,'2F03',1615 Motherwell to Dalmuir,Garscadden [GRS] Dep,42,42,10/12/2018
17:10:00,17:14:45,'2F03',1615 Motherwell to Dalmuir,Yoker [YOK] Arr,43,42,10/12/2018
17:10:30,17:15:15,'2F03',1615 Motherwell to Dalmuir,Yoker [YOK] Dep,44,42,10/12/2018
17:12:00,17:17:00,'2F03',1615 Motherwell to Dalmuir,Clydebank [CYK] Arr,45,42,10/12/2018
17:12:30,17:17:30,'2F03',1615 Motherwell to Dalmuir,Clydebank [CYK] Dep,46,42,10/12/2018
15:40:00,15:41:15,'2M33',1539 Edinburgh to Milngavie,Princes St Gardens,0,43,10/12/2018
15:44:00,15:43:15,'2M33',1539 Edinburgh to Milngavie,Haymarket [HYM] Arr,1,43,10/12/2018
15:46:30,15:45:30,'2M33',1539 Edinburgh to Milngavie,Haymarket [HYM] Dep,2,43,10/12/2018
15:47:30,15:46:30,'2M33',1539 Edinburgh to Milngavie,Haymarket East Jn,3,43,10/12/2018
15:48:00,15:46:45,'2M33',1539 Edinburgh to Milngavie,Haymarket Central Jn,4,43,10/12/2018
15:48:30,15:47:15,'2M33',1539 Edinburgh to Milngavie,Haymarket West Jn,5,43,10/12/2018
15:51:00,15:50:00,'2M33',1539 Edinburgh to Milngavie,Edinburgh Park [EDP] Arr,6,43,10/12/2018
15:51:30,15:50:45,'2M33',1539 Edinburgh to Milngavie,Edinburgh Park [EDP] Dep,7,43,10/12/2018
15:55:00,15:54:30,'2M33',1539 Edinburgh to Milngavie,Newbridge Jn,8,43,10/12/2018
15:59:00,15:58:45,'2M33',1539 Edinburgh to Milngavie,Uphall [UHA] Arr,9,43,10/12/2018
15:59:30,15:59:15,'2M33',1539 Edinburgh to Milngavie,Uphall [UHA] Dep,10,43,10/12/2018
16:02:30,16:02:15,'2M33',1539 Edinburgh to Milngavie,Livingston North [LSN] Arr,11,43,10/12/2018
16:03:00,16:03:00,'2M33',1539 Edinburgh to Milngavie,Livingston North [LSN] Dep,12,43,10/12/2018
16:07:00,16:07:15,'2M33',1539 Edinburgh to Milngavie,Bathgate [BHG] Arr,13,43,10/12/2018
16:08:00,16:08:30,'2M33',1539 Edinburgh to Milngavie,Bathgate [BHG] Dep,14,43,10/12/2018
16:11:30,16:11:45,'2M33',1539 Edinburgh to Milngavie,Armadale [ARM] Arr,15,43,10/12/2018
16:12:00,16:12:30,'2M33',1539 Edinburgh to Milngavie,Armadale [ARM] Dep,16,43,10/12/2018
16:15:00,16:15:30,'2M33',1539 Edinburgh to Milngavie,Blackridge [BKR] Arr,17,43,10/12/2018
16:15:30,16:15:45,'2M33',1539 Edinburgh to Milngavie,Blackridge [BKR] Dep,18,43,10/12/2018
16:21:30,16:21:45,'2M33',1539 Edinburgh to Milngavie,Caldercruix [CAC] Arr,19,43,10/12/2018
16:22:00,16:21:45,'2M33',1539 Edinburgh to Milngavie,Caldercruix [CAC] Dep,20,43,10/12/2018
16:25:00,16:25:15,'2M33',1539 Edinburgh to Milngavie,Drumgelloch [DRU] Arr,21,43,10/12/2018
16:25:30,16:25:45,'2M33',1539 Edinburgh to Milngavie,Drumgelloch [DRU] Dep,22,43,10/12/2018
16:29:00,16:29:00,'2M33',1539 Edinburgh to Milngavie,Airdrie [ADR] Arr,23,43,10/12/2018
16:30:00,16:29:45,'2M33',1539 Edinburgh to Milngavie,Airdrie [ADR] Dep,24,43,10/12/2018
16:31:30,16:31:15,'2M33',1539 Edinburgh to Milngavie,Coatdyke [COA],25,43,10/12/2018
16:33:00,16:33:15,'2M33',1539 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Arr,26,43,10/12/2018
16:33:30,16:33:30,'2M33',1539 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Dep,27,43,10/12/2018
16:34:30,16:34:30,'2M33',1539 Edinburgh to Milngavie,Sunnyside Jn,28,43,10/12/2018
16:35:30,16:35:15,'2M33',1539 Edinburgh to Milngavie,Blairhill [BAI],29,43,10/12/2018
16:40:00,16:38:30,'2M33',1539 Edinburgh to Milngavie,Easterhouse [EST],30,43,10/12/2018
16:42:00,16:40:00,'2M33',1539 Edinburgh to Milngavie,Garrowhill [GAR],31,43,10/12/2018
16:44:30,16:42:00,'2M33',1539 Edinburgh to Milngavie,Shettleston [SLS] At platfor Arr,32,43,10/12/2018
16:45:00,16:42:30,'2M33',1539 Edinburgh to Milngavie,Shettleston [SLS] At platfor Dep,33,43,10/12/2018
16:46:30,16:44:00,'2M33',1539 Edinburgh to Milngavie,Carntyne [CAY] Arr,34,43,10/12/2018
16:47:00,16:46:45,'2M33',1539 Edinburgh to Milngavie,Carntyne [CAY] Dep,35,43,10/12/2018
16:50:00,16:49:30,'2M33',1539 Edinburgh to Milngavie,Bellgrove [BLG] Arr,36,43,10/12/2018
16:50:30,16:50:00,'2M33',1539 Edinburgh to Milngavie,Bellgrove [BLG] Dep,37,43,10/12/2018
16:51:30,16:51:00,'2M33',1539 Edinburgh to Milngavie,High St Jn,38,43,10/12/2018
16:52:00,16:51:45,'2M33',1539 Edinburgh to Milngavie,High Street [HST] Arr,39,43,10/12/2018
16:53:00,16:52:45,'2M33',1539 Edinburgh to Milngavie,High Street [HST] Dep,40,43,10/12/2018
16:54:30,16:54:00,'2M33',1539 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Arr,41,43,10/12/2018
16:55:30,16:54:45,'2M33',1539 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Dep,42,43,10/12/2018
16:57:00,16:56:30,'2M33',1539 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Arr,43,43,10/12/2018
16:58:00,16:57:00,'2M33',1539 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Dep,44,43,10/12/2018
17:00:00,17:02:30,'2M33',1539 Edinburgh to Milngavie,Finnieston East Jn,45,43,10/12/2018
17:00:30,17:04:45,'2M33',1539 Edinburgh to Milngavie,Finnieston West Jn,46,43,10/12/2018
17:01:30,17:05:45,'2M33',1539 Edinburgh to Milngavie,Partick [PTK] Arr,47,43,10/12/2018
17:02:00,17:07:15,'2M33',1539 Edinburgh to Milngavie,Partick [PTK] Dep,48,43,10/12/2018
17:03:30,17:09:00,'2M33',1539 Edinburgh to Milngavie,Hyndland [HYN] Arr,49,43,10/12/2018
17:04:30,17:10:00,'2M33',1539 Edinburgh to Milngavie,Hyndland [HYN] Dep,50,43,10/12/2018
17:05:30,17:11:15,'2M33',1539 Edinburgh to Milngavie,Hyndland East Jn,51,43,10/12/2018
17:06:00,17:12:00,'2M33',1539 Edinburgh to Milngavie,Hyndland North Jn,52,43,10/12/2018
17:07:00,17:12:30,'2M33',1539 Edinburgh to Milngavie,Anniesland [ANL] Arr,53,43,10/12/2018
17:07:30,17:13:00,'2M33',1539 Edinburgh to Milngavie,Anniesland [ANL] Dep,54,43,10/12/2018
17:10:00,17:16:15,'2M33',1539 Edinburgh to Milngavie,Westerton [WES] Arr,55,43,10/12/2018
17:10:30,17:17:00,'2M33',1539 Edinburgh to Milngavie,Westerton [WES] Dep,56,43,10/12/2018
17:12:30,17:19:30,'2M33',1539 Edinburgh to Milngavie,Bearsden [BRN] At platfor Arr,57,43,10/12/2018
17:13:00,17:20:00,'2M33',1539 Edinburgh to Milngavie,Bearsden [BRN] At platfor Dep,58,43,10/12/2018
17:14:30,17:21:15,'2M33',1539 Edinburgh to Milngavie,Hillfoot [HLF] Arr,59,43,10/12/2018
17:15:00,17:22:15,'2M33',1539 Edinburgh to Milngavie,Hillfoot [HLF] Dep,60,43,10/12/2018
16:24:00,16:26:00,'2S05',1621 Motherwell to Dalmuir,Mossend South Jn,0,44,10/12/2018
16:24:30,16:26:30,'2S05',1621 Motherwell to Dalmuir,Mossend North Jn,1,44,10/12/2018
16:25:00,16:27:15,'2S05',1621 Motherwell to Dalmuir,Mossend [XMS],2,44,10/12/2018
16:25:30,16:27:45,'2S05',1621 Motherwell to Dalmuir,Mossend North Exit,3,44,10/12/2018
16:27:30,16:30:00,'2S05',1621 Motherwell to Dalmuir,Whifflet South Jn,4,44,10/12/2018
16:28:00,16:30:30,'2S05',1621 Motherwell to Dalmuir,Whifflet [WFF] Arr,5,44,10/12/2018
16:28:30,16:31:15,'2S05',1621 Motherwell to Dalmuir,Whifflet [WFF] Dep,6,44,10/12/2018
16:29:00,16:31:45,'2S05',1621 Motherwell to Dalmuir,Whifflet North Jn,7,44,10/12/2018
16:30:30,16:33:00,'2S05',1621 Motherwell to Dalmuir,Langloan Jn,8,44,10/12/2018
16:31:00,16:34:00,'2S05',1621 Motherwell to Dalmuir,Kirkwood [KWD] Arr,9,44,10/12/2018
16:31:30,16:35:00,'2S05',1621 Motherwell to Dalmuir,Kirkwood [KWD] Dep,10,44,10/12/2018
16:34:00,16:37:15,'2S05',1621 Motherwell to Dalmuir,Bargeddie [BGI] Arr,11,44,10/12/2018
16:34:30,16:37:45,'2S05',1621 Motherwell to Dalmuir,Bargeddie [BGI] Dep,12,44,10/12/2018
16:37:30,16:40:30,'2S05',1621 Motherwell to Dalmuir,Baillieston [BIO] Arr,13,44,10/12/2018
16:38:00,16:41:15,'2S05',1621 Motherwell to Dalmuir,Baillieston [BIO] Dep,14,44,10/12/2018
16:42:00,16:45:00,'2S05',1621 Motherwell to Dalmuir,Carmyle [CML] Arr,15,44,10/12/2018
16:42:30,16:46:00,'2S05',1621 Motherwell to Dalmuir,Carmyle [CML] Dep,16,44,10/12/2018
16:45:00,16:48:00,'2S05',1621 Motherwell to Dalmuir,Rutherglen East Jn,17,44,10/12/2018
16:46:30,16:50:00,'2S05',1621 Motherwell to Dalmuir,Rutherglen [RUT] Arr,18,44,10/12/2018
16:47:00,16:50:00,'2S05',1621 Motherwell to Dalmuir,Rutherglen [RUT] Dep,19,44,10/12/2018
16:49:00,16:52:00,'2S05',1621 Motherwell to Dalmuir,Dalmarnock [DAK] Arr,20,44,10/12/2018
16:49:30,16:52:00,'2S05',1621 Motherwell to Dalmuir,Dalmarnock [DAK] Dep,21,44,10/12/2018
16:51:00,16:53:45,'2S05',1621 Motherwell to Dalmuir,Bridgeton [BDG] Arr,22,44,10/12/2018
16:51:30,16:54:30,'2S05',1621 Motherwell to Dalmuir,Bridgeton [BDG] Dep,23,44,10/12/2018
16:54:00,16:57:00,'2S05',1621 Motherwell to Dalmuir,Argyle Street [AGS] Arr,24,44,10/12/2018
16:55:00,16:58:00,'2S05',1621 Motherwell to Dalmuir,Argyle Street [AGS] Dep,25,44,10/12/2018
16:56:00,16:59:15,'2S05',1621 Motherwell to Dalmuir,Glasgow Central [GLC] Arr,26,44,10/12/2018
16:57:30,17:00:00,'2S05',1621 Motherwell to Dalmuir,Glasgow Central [GLC] Dep,27,44,10/12/2018
16:58:30,17:01:30,'2S05',1621 Motherwell to Dalmuir,Anderston [AND] Arr,28,44,10/12/2018
16:59:00,17:02:00,'2S05',1621 Motherwell to Dalmuir,Anderston [AND] Dep,29,44,10/12/2018
17:00:30,17:03:15,'2S05',1621 Motherwell to Dalmuir,Exhibition Centre [EXG] Arr,30,44,10/12/2018
17:01:30,17:04:00,'2S05',1621 Motherwell to Dalmuir,Exhibition Centre [EXG] Dep,31,44,10/12/2018
17:03:00,17:05:45,'2S05',1621 Motherwell to Dalmuir,Finnieston East Jn,32,44,10/12/2018
17:03:30,17:08:30,'2S05',1621 Motherwell to Dalmuir,Finnieston West Jn,33,44,10/12/2018
17:04:30,17:09:30,'2S05',1621 Motherwell to Dalmuir,Partick [PTK] Arr,34,44,10/12/2018
17:05:00,17:11:15,'2S05',1621 Motherwell to Dalmuir,Partick [PTK] Dep,35,44,10/12/2018
17:06:30,17:12:45,'2S05',1621 Motherwell to Dalmuir,Hyndland [HYN] Arr,36,44,10/12/2018
17:07:30,17:13:45,'2S05',1621 Motherwell to Dalmuir,Hyndland [HYN] Dep,37,44,10/12/2018
17:08:30,17:14:45,'2S05',1621 Motherwell to Dalmuir,Hyndland East Jn,38,44,10/12/2018
17:09:00,17:15:45,'2S05',1621 Motherwell to Dalmuir,Hyndland North Jn,39,44,10/12/2018
17:10:00,17:16:15,'2S05',1621 Motherwell to Dalmuir,Anniesland [ANL] Arr,40,44,10/12/2018
17:11:00,17:16:45,'2S05',1621 Motherwell to Dalmuir,Anniesland [ANL] Dep,41,44,10/12/2018
17:13:30,17:20:15,'2S05',1621 Motherwell to Dalmuir,Westerton [WES] Arr,42,44,10/12/2018
17:14:00,17:20:45,'2S05',1621 Motherwell to Dalmuir,Westerton [WES] Dep,43,44,10/12/2018
17:16:00,17:22:45,'2S05',1621 Motherwell to Dalmuir,Drumchapel [DMC] Arr,44,44,10/12/2018
17:16:30,17:24:00,'2S05',1621 Motherwell to Dalmuir,Drumchapel [DMC] Dep,45,44,10/12/2018
17:18:00,17:25:45,'2S05',1621 Motherwell to Dalmuir,Drumry [DMY] Arr,46,44,10/12/2018
17:18:30,17:26:30,'2S05',1621 Motherwell to Dalmuir,Drumry [DMY] Dep,47,44,10/12/2018
17:20:30,17:28:15,'2S05',1621 Motherwell to Dalmuir,Singer [SIN] Arr,48,44,10/12/2018
17:21:00,17:29:15,'2S05',1621 Motherwell to Dalmuir,Singer [SIN] Dep,49,44,10/12/2018
15:53:00,15:57:45,'2H55',1552 Edinburgh to Helensburgh Central,Princes St Gardens,0,45,10/12/2018
15:56:30,16:01:15,'2H55',1552 Edinburgh to Helensburgh Central,Haymarket [HYM] Arr,1,45,10/12/2018
15:57:30,16:02:15,'2H55',1552 Edinburgh to Helensburgh Central,Haymarket [HYM] Dep,2,45,10/12/2018
15:58:30,16:03:15,'2H55',1552 Edinburgh to Helensburgh Central,Haymarket East Jn,3,45,10/12/2018
16:00:00,16:03:30,'2H55',1552 Edinburgh to Helensburgh Central,Haymarket Central Jn,4,45,10/12/2018
16:01:30,16:04:00,'2H55',1552 Edinburgh to Helensburgh Central,Haymarket West Jn,5,45,10/12/2018
16:04:30,16:06:45,'2H55',1552 Edinburgh to Helensburgh Central,Edinburgh Park [EDP] Arr,6,45,10/12/2018
16:05:30,16:07:15,'2H55',1552 Edinburgh to Helensburgh Central,Edinburgh Park [EDP] Dep,7,45,10/12/2018
16:09:00,16:11:00,'2H55',1552 Edinburgh to Helensburgh Central,Newbridge Jn,8,45,10/12/2018
16:13:00,16:15:00,'2H55',1552 Edinburgh to Helensburgh Central,Uphall [UHA] Arr,9,45,10/12/2018
16:13:30,16:15:45,'2H55',1552 Edinburgh to Helensburgh Central,Uphall [UHA] Dep,10,45,10/12/2018
16:16:30,16:18:45,'2H55',1552 Edinburgh to Helensburgh Central,Livingston North [LSN] Arr,11,45,10/12/2018
16:17:00,16:19:30,'2H55',1552 Edinburgh to Helensburgh Central,Livingston North [LSN] Dep,12,45,10/12/2018
16:21:00,16:23:45,'2H55',1552 Edinburgh to Helensburgh Central,Bathgate [BHG] Arr,13,45,10/12/2018
16:22:30,16:24:45,'2H55',1552 Edinburgh to Helensburgh Central,Bathgate [BHG] Dep,14,45,10/12/2018
16:25:30,16:27:45,'2H55',1552 Edinburgh to Helensburgh Central,Armadale [ARM],15,45,10/12/2018
16:27:00,16:29:30,'2H55',1552 Edinburgh to Helensburgh Central,Blackridge [BKR],16,45,10/12/2018
16:31:30,16:33:45,'2H55',1552 Edinburgh to Helensburgh Central,Caldercruix [CAC],17,45,10/12/2018
16:34:30,16:36:15,'2H55',1552 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Arr,18,45,10/12/2018
16:35:00,16:37:00,'2H55',1552 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Dep,19,45,10/12/2018
16:37:30,16:39:30,'2H55',1552 Edinburgh to Helensburgh Central,Airdrie [ADR] Arr,20,45,10/12/2018
16:38:30,16:40:15,'2H55',1552 Edinburgh to Helensburgh Central,Airdrie [ADR] Dep,21,45,10/12/2018
16:40:00,16:42:00,'2H55',1552 Edinburgh to Helensburgh Central,Coatdyke [COA] Arr,22,45,10/12/2018
16:40:30,16:42:45,'2H55',1552 Edinburgh to Helensburgh Central,Coatdyke [COA] Dep,23,45,10/12/2018
16:42:30,16:44:45,'2H55',1552 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Arr,24,45,10/12/2018
16:43:00,16:45:30,'2H55',1552 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Dep,25,45,10/12/2018
16:44:00,16:46:30,'2H55',1552 Edinburgh to Helensburgh Central,Sunnyside Jn,26,45,10/12/2018
16:45:00,16:47:15,'2H55',1552 Edinburgh to Helensburgh Central,Blairhill [BAI] Arr,27,45,10/12/2018
16:45:30,16:48:00,'2H55',1552 Edinburgh to Helensburgh Central,Blairhill [BAI] Dep,28,45,10/12/2018
16:49:00,16:51:45,'2H55',1552 Edinburgh to Helensburgh Central,Easterhouse [EST] Arr,29,45,10/12/2018
16:49:30,16:52:15,'2H55',1552 Edinburgh to Helensburgh Central,Easterhouse [EST] Dep,30,45,10/12/2018
16:51:30,16:54:15,'2H55',1552 Edinburgh to Helensburgh Central,Garrowhill [GAR] Arr,31,45,10/12/2018
16:52:00,16:55:00,'2H55',1552 Edinburgh to Helensburgh Central,Garrowhill [GAR] Dep,32,45,10/12/2018
16:54:00,16:57:15,'2H55',1552 Edinburgh to Helensburgh Central,Shettleston [SLS],33,45,10/12/2018
16:55:00,16:58:00,'2H55',1552 Edinburgh to Helensburgh Central,Carntyne [CAY],34,45,10/12/2018
16:57:00,16:59:30,'2H55',1552 Edinburgh to Helensburgh Central,Bellgrove [BLG],35,45,10/12/2018
16:57:30,17:00:15,'2H55',1552 Edinburgh to Helensburgh Central,High St Jn,36,45,10/12/2018
16:58:30,17:01:00,'2H55',1552 Edinburgh to Helensburgh Central,High Street [HST] Arr,37,45,10/12/2018
16:59:30,17:01:45,'2H55',1552 Edinburgh to Helensburgh Central,High Street [HST] Dep,38,45,10/12/2018
17:01:00,17:03:00,'2H55',1552 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Arr,39,45,10/12/2018
17:02:00,17:04:30,'2H55',1552 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Dep,40,45,10/12/2018
17:03:30,17:06:15,'2H55',1552 Edinburgh to Helensburgh Central,Charing Cross (Glasgow) [CHC] Arr,41,45,10/12/2018
17:04:30,17:07:00,'2H55',1552 Edinburgh to Helensburgh Central,Charing Cross (Glasgow) [CHC] Dep,42,45,10/12/2018
17:06:30,17:09:45,'2H55',1552 Edinburgh to Helensburgh Central,Finnieston East Jn,43,45,10/12/2018
17:07:00,17:12:15,'2H55',1552 Edinburgh to Helensburgh Central,Finnieston West Jn,44,45,10/12/2018
17:08:00,17:13:15,'2H55',1552 Edinburgh to Helensburgh Central,Partick [PTK] Arr,45,45,10/12/2018
17:09:00,17:14:30,'2H55',1552 Edinburgh to Helensburgh Central,Partick [PTK] Dep,46,45,10/12/2018
17:10:30,17:16:15,'2H55',1552 Edinburgh to Helensburgh Central,Hyndland [HYN] Arr,47,45,10/12/2018
17:11:30,17:17:00,'2H55',1552 Edinburgh to Helensburgh Central,Hyndland [HYN] Dep,48,45,10/12/2018
17:12:30,17:17:45,'2H55',1552 Edinburgh to Helensburgh Central,Hyndland East Jn,49,45,10/12/2018
17:12:30,17:17:45,'2H55',1552 Edinburgh to Helensburgh Central,Jordanhill [JOR],50,45,10/12/2018
17:13:00,17:18:00,'2H55',1552 Edinburgh to Helensburgh Central,Hyndland West Jn,51,45,10/12/2018
17:14:00,17:19:15,'2H55',1552 Edinburgh to Helensburgh Central,Scotstounhill [SCH],52,45,10/12/2018
17:14:30,17:20:00,'2H55',1552 Edinburgh to Helensburgh Central,Garscadden [GRS],53,45,10/12/2018
17:15:30,17:20:30,'2H55',1552 Edinburgh to Helensburgh Central,Yoker [YOK],54,45,10/12/2018
17:17:00,17:21:45,'2H55',1552 Edinburgh to Helensburgh Central,Clydebank [CYK],55,45,10/12/2018
17:18:30,17:23:30,'2H55',1552 Edinburgh to Helensburgh Central,Dalmuir [DMR] Arr,56,45,10/12/2018
17:19:30,17:24:15,'2H55',1552 Edinburgh to Helensburgh Central,Dalmuir [DMR] Dep,57,45,10/12/2018
17:21:30,17:26:00,'2H55',1552 Edinburgh to Helensburgh Central,Kilpatrick [KPT],58,45,10/12/2018
17:23:00,17:28:15,'2H55',1552 Edinburgh to Helensburgh Central,Bowling [BWG],59,45,10/12/2018
17:26:30,17:31:15,'2H55',1552 Edinburgh to Helensburgh Central,Dumbarton East [DBE] Arr,60,45,10/12/2018
17:27:30,17:32:00,'2H55',1552 Edinburgh to Helensburgh Central,Dumbarton East [DBE] Dep,61,45,10/12/2018
17:29:00,17:33:30,'2H55',1552 Edinburgh to Helensburgh Central,Dumbarton Central [DBC] Arr,62,45,10/12/2018
17:29:30,17:34:45,'2H55',1552 Edinburgh to Helensburgh Central,Dumbarton Central [DBC] Dep,63,45,10/12/2018
17:30:30,17:36:00,'2H55',1552 Edinburgh to Helensburgh Central,Dalreoch [DLR] Arr,64,45,10/12/2018
17:31:00,17:36:45,'2H55',1552 Edinburgh to Helensburgh Central,Dalreoch [DLR] Dep,65,45,10/12/2018
17:35:30,17:40:45,'2H55',1552 Edinburgh to Helensburgh Central,Cardross [CDR] Arr,66,45,10/12/2018
17:36:00,17:41:45,'2H55',1552 Edinburgh to Helensburgh Central,Cardross [CDR] Dep,67,45,10/12/2018
17:40:00,17:45:30,'2H55',1552 Edinburgh to Helensburgh Central,Craigendoran Jn,68,45,10/12/2018
17:40:30,17:46:30,'2H55',1552 Edinburgh to Helensburgh Central,Craigendoran [CGD] Arr,69,45,10/12/2018
17:41:00,17:47:15,'2H55',1552 Edinburgh to Helensburgh Central,Craigendoran [CGD] Dep,70,45,10/12/2018
16:59:30,17:01:45,'2V51',1652 Springburn to Dumbarton Central,Bellgrove [BLG] Arr,0,46,10/12/2018
17:00:00,17:02:45,'2V51',1652 Springburn to Dumbarton Central,Bellgrove [BLG] Dep,1,46,10/12/2018
17:01:00,17:03:45,'2V51',1652 Springburn to Dumbarton Central,High St Jn,2,46,10/12/2018
17:01:30,17:04:30,'2V51',1652 Springburn to Dumbarton Central,High Street [HST] Arr,3,46,10/12/2018
17:02:30,17:05:15,'2V51',1652 Springburn to Dumbarton Central,High Street [HST] Dep,4,46,10/12/2018
17:04:00,17:06:30,'2V51',1652 Springburn to Dumbarton Central,Glasgow Queen Street [GLQ] Arr,5,46,10/12/2018
17:06:30,17:07:30,'2V51',1652 Springburn to Dumbarton Central,Glasgow Queen Street [GLQ] Dep,6,46,10/12/2018
17:08:00,17:09:15,'2V51',1652 Springburn to Dumbarton Central,Charing Cross (Glasgow) [CHC] Arr,7,46,10/12/2018
17:09:00,17:10:15,'2V51',1652 Springburn to Dumbarton Central,Charing Cross (Glasgow) [CHC] Dep,8,46,10/12/2018
17:11:00,17:13:15,'2V51',1652 Springburn to Dumbarton Central,Finnieston East Jn,9,46,10/12/2018
17:11:30,17:15:30,'2V51',1652 Springburn to Dumbarton Central,Finnieston West Jn,10,46,10/12/2018
17:12:30,17:16:30,'2V51',1652 Springburn to Dumbarton Central,Partick [PTK] Arr,11,46,10/12/2018
17:13:00,17:17:15,'2V51',1652 Springburn to Dumbarton Central,Partick [PTK] Dep,12,46,10/12/2018
17:14:30,17:19:00,'2V51',1652 Springburn to Dumbarton Central,Hyndland [HYN] Arr,13,46,10/12/2018
17:15:30,17:19:45,'2V51',1652 Springburn to Dumbarton Central,Hyndland [HYN] Dep,14,46,10/12/2018
17:16:30,17:20:30,'2V51',1652 Springburn to Dumbarton Central,Hyndland East Jn,15,46,10/12/2018
17:17:00,17:20:45,'2V51',1652 Springburn to Dumbarton Central,Jordanhill [JOR] Arr,16,46,10/12/2018
17:17:30,17:21:30,'2V51',1652 Springburn to Dumbarton Central,Jordanhill [JOR] Dep,17,46,10/12/2018
17:18:30,17:22:00,'2V51',1652 Springburn to Dumbarton Central,Hyndland West Jn,18,46,10/12/2018
17:19:30,17:23:45,'2V51',1652 Springburn to Dumbarton Central,Scotstounhill [SCH] Arr,19,46,10/12/2018
17:20:00,17:24:15,'2V51',1652 Springburn to Dumbarton Central,Scotstounhill [SCH] Dep,20,46,10/12/2018
17:21:30,17:25:30,'2V51',1652 Springburn to Dumbarton Central,Garscadden [GRS] Arr,21,46,10/12/2018
17:22:30,17:26:45,'2V51',1652 Springburn to Dumbarton Central,Garscadden [GRS] Dep,22,46,10/12/2018
17:24:30,17:28:45,'2V51',1652 Springburn to Dumbarton Central,Yoker [YOK] Arr,23,46,10/12/2018
17:25:00,17:29:30,'2V51',1652 Springburn to Dumbarton Central,Yoker [YOK] Dep,24,46,10/12/2018
17:26:30,17:31:15,'2V51',1652 Springburn to Dumbarton Central,Clydebank [CYK] Arr,25,46,10/12/2018
17:27:00,17:31:45,'2V51',1652 Springburn to Dumbarton Central,Clydebank [CYK] Dep,26,46,10/12/2018
17:29:30,17:33:45,'2V51',1652 Springburn to Dumbarton Central,Dalmuir [DMR] Arr,27,46,10/12/2018
17:30:30,17:34:30,'2V51',1652 Springburn to Dumbarton Central,Dalmuir [DMR] Dep,28,46,10/12/2018
17:35:30,17:40:00,'2V51',1652 Springburn to Dumbarton Central,Bowling [BWG] Arr,29,46,10/12/2018
17:36:00,17:40:30,'2V51',1652 Springburn to Dumbarton Central,Bowling [BWG] Dep,30,46,10/12/2018
17:40:00,17:44:30,'2V51',1652 Springburn to Dumbarton Central,Dumbarton East [DBE] Arr,31,46,10/12/2018
17:40:30,17:45:30,'2V51',1652 Springburn to Dumbarton Central,Dumbarton East [DBE] Dep,32,46,10/12/2018
16:34:30,16:35:45,'2L19',1633 Larkhall to Milngavie,Merryton [MEY] Arr,0,47,10/12/2018
16:35:00,16:36:15,'2L19',1633 Larkhall to Milngavie,Merryton [MEY] Dep,1,47,10/12/2018
16:36:00,16:38:00,'2L19',1633 Larkhall to Milngavie,Allanton Loop,2,47,10/12/2018
16:37:30,16:38:45,'2L19',1633 Larkhall to Milngavie,Chatelherault [CTE] Arr,3,47,10/12/2018
16:38:00,16:40:00,'2L19',1633 Larkhall to Milngavie,Chatelherault [CTE] Dep,4,47,10/12/2018
16:39:00,16:41:15,'2L19',1633 Larkhall to Milngavie,Haughhead Jn,5,47,10/12/2018
16:42:00,16:43:30,'2L19',1633 Larkhall to Milngavie,Hamilton Central [HNC] Arr,6,47,10/12/2018
